"Customer ID","NumberPlans","NumberSubscriptions","NumberDevices","NumberServices","MonthlyDataUsage","StreamingHours","VoiceServiceUsage","TelecomProviderTenure_months","kmeans_segment"
"7058-RUQVEA-KVU",2,2,3,0,0,12,21.45,22,"4"
"2555-JWFEEQ-Y3J",1,2,0,2,0,22,41.4,54,"2"
"1843-WNUOKN-EUL",2,1,3,2,21.15,18,11.4,5,"4"
"1639-YPIQOZ-LWB",1,0,0,0,0,22,18.75,30,"1"
"8139-CULKGH-ZS9",2,0,3,0,0,31,18.3,43,"4"
"7619-FOJEGG-PCO",3,4,2,2,38.5,19,16.5,28,"3"
"7394-ROWTJA-IX3",3,4,4,4,39.45,26,16.5,8,"3"
"9769-WBWUBQ-EUO",2,3,0,3,0,25,57.6,60,"2"
"1330-DSMYKA-BX7",2,2,3,3,30.6,20,31.05,14,"3"
"1838-CNKZUB-2LK",4,4,3,4,54.2,20,43.5,64,"6"
"3049-MYBYQV-SQO",2,2,1,2,0,16,53.85,34,"2"
"7601-FNPEPR-XD7",2,3,2,2,0,18,25.8,29,"3"
"3467-PIBLSV-KCB",1,2,0,2,0,19,25.95,41,"1"
"3240-UZRRYX-GRV",0,3,0,3,0,20,62.7,57,"2"
"7712-VPSAMC-J97",1,3,1,2,0,21,22.2,38,"2"
"1248-ATKOWR-PNB",0,1,0,1,0,20,18.9,12,"1"
"4077-CTDBEE-52Z",3,2,4,2,18.7,18,12.3,16,"3"
"9807-IYGMUM-XOH",4,4,4,4,62.8,25,27,51,"6"
"1514-XHYBLO-FAC",1,0,3,0,0,26,26.1,23,"4"
"1567-HSKKVU-0HF",2,0,1,0,0,19,62.85,35,"1"
"2003-DHEWXA-JM3",0,2,2,0,0,20,6.3,6,"4"
"4984-ERRGVF-1YB",2,1,2,2,0,20,39.45,16,"4"
"6730-KNNEUW-G3R",2,0,2,0,0,16,69.6,65,"2"
"6269-CNSEKH-JCD",2,2,1,2,0,18,17.85,14,"4"
"8256-HDNYUD-YZL",3,2,3,2,0,17,28.35,54,"2"
"7842-IOOPJQ-LS8",4,4,4,4,38.2,24,5.1,1,"3"
"8090-AJBTVR-93H",3,4,4,4,35.45,14,6.75,3,"3"
"9362-OENCQU-O6Z",3,2,1,2,0,30,43.8,55,"2"
"1065-ROYFCB-X3F",3,3,2,4,50.35,21,18.6,37,"6"
"7407-GMEPAH-G5Y",2,3,4,4,0,21,64.35,64,"3"
"6414-FQBWNG-XFE",2,2,1,3,0,18,10.95,15,"3"
"2028-YOCSIE-4NA",4,3,3,2,22.95,27,11.85,12,"3"
"4150-CVJKRV-XXO",0,0,1,0,0,16,11.85,2,"1"
"5631-UIAMMM-8EN",3,1,3,2,24.25,24,13.8,10,"3"
"0283-BOIKUR-4YP",3,0,1,0,0,21,52.65,61,"2"
"9155-FBCWQW-GZ8",2,1,0,2,0,19,33.3,56,"2"
"3477-OLAVME-I1N",1,1,0,0,0,15,75.15,71,"2"
"2663-SSYYDJ-W8E",3,3,3,3,26.9,22,15,22,"3"
"5684-IVZPXA-X75",3,3,2,3,24.35,19,7.2,5,"3"
"7535-SELYBB-VVX",4,3,3,4,78,19,56.85,64,"6"
"9867-QSQZPJ-A1Y",1,3,2,2,0,24,27.15,27,"4"
"1329-JIXMXF-UJ3",3,3,2,1,0,17,131.55,72,"5"
"2781-SZVMVQ-1LQ",2,1,1,0,0,20,122.4,69,"5"
"2110-QHIRWX-GXY",0,1,0,1,0,22,9.15,4,"1"
"6067-IYSKHZ-6JM",3,2,1,4,37.55,22,36.6,46,"3"
"6681-BBHXAH-UTM",1,1,0,0,0,17,126.9,72,"5"
"2772-QVASQC-36Q",2,3,0,4,34.05,30,33.15,49,"3"
"2794-VHQHIK-XRR",3,1,3,0,0,36,84,64,"2"
"9925-OTDOXL-HJ9",0,0,1,0,0,20,31.95,27,"1"
"8319-QEUOTE-5VG",1,0,2,0,0,17,13.35,11,"4"
"3358-WRRDFD-RVJ",1,0,0,0,0,18,23.85,50,"1"
"8628-ULBCLY-YNT",2,1,0,0,0,23,122.4,71,"5"
"3055-ZFHSJB-OXJ",3,1,1,0,0,28,102,69,"2"
"5933-OFIMTK-21H",3,4,1,3,51.1,26,91.5,72,"6"
"4471-MSBQBN-I8R",2,3,3,1,0,20,13.5,12,"4"
"7159-CXDKXU-ZVL",2,1,1,0,0,22,101.55,70,"2"
"7229-IMIZDQ-IKB",2,1,3,0,0,17,8.55,2,"4"
"6802-YCUCPB-D14",1,1,0,1,0,20,14.85,24,"1"
"9316-IVCNSL-MPG",2,1,0,0,0,19,140.1,69,"5"
"1352-ICMDJF-IEH",2,2,1,4,0,21,38.1,29,"3"
"9539-DKJEEL-TPE",2,1,3,2,0,17,50.4,37,"4"
"9165-SREVIU-CDN",3,1,2,3,0,23,14.85,34,"3"
"1621-WWIGLL-ITO",2,2,1,4,27.75,18,10.35,7,"3"
"4547-XZGHXA-2E8",2,1,3,0,0,27,27.9,29,"4"
"0368-XOWDFM-1CR",3,4,4,2,0,29,43.8,65,"3"
"3646-KWPMLI-9I2",0,1,1,0,0,27,19.65,34,"1"
"6565-ZMNCTL-BRB",2,0,2,0,0,25,18.75,41,"4"
"4340-GZZPWF-0RG",2,3,1,2,0,22,73.2,69,"2"
"5028-UEGZHI-TT1",1,2,3,1,0,28,10.95,9,"4"
"3772-KZOCCQ-Z7W",3,1,3,0,0,23,32.1,61,"2"
"5227-CWHSJP-EAL",4,2,3,3,44.1,12,28.35,56,"6"
"5620-QUYLOY-IFH",3,2,4,1,27.9,15,26.85,26,"3"
"6144-ILITLP-IL6",1,2,1,2,0,19,36.9,28,"1"
"7069-TRYJEB-868",1,2,2,3,0,16,18.6,32,"4"
"7311-MYHRLP-TH2",2,2,2,0,0,29,25.5,28,"4"
"2760-QYCCNH-1QP",4,5,4,4,96.7,18,106.95,72,"6"
"5962-DYQMXZ-AVV",0,3,0,2,0,15,38.25,39,"1"
"3562-CEMATP-TXV",0,1,1,0,0,16,10.5,11,"1"
"2452-MIFIDG-ZVG",3,2,3,2,16.85,29,3.45,1,"3"
"9642-CYUNYX-LPY",1,2,0,2,0,20,10.2,17,"1"
"0016-XBFXXW-2G0",1,1,2,0,0,26,16.95,22,"4"
"9543-EJFNCH-1PK",0,0,0,0,0,15,7.5,7,"1"
"1722-GIUGYH-FMP",1,1,2,1,0,15,11.7,18,"4"
"8403-BESKUS-UZZ",4,2,4,2,49.55,18,71.4,62,"6"
"1480-RXDDLX-RUO",1,1,2,0,0,17,15,5,"4"
"0172-DKBDDS-6T5",4,5,4,4,53.85,18,26.25,15,"6"
"7355-PBEBVW-5BG",1,1,2,1,0,19,9,8,"4"
"1739-SLRRCS-I6Q",0,0,0,0,0,18,19.95,22,"1"
"0756-PQWTXG-M9F",4,4,4,4,42.7,22,25.05,7,"3"
"6561-EOIILF-QKR",4,2,3,2,45.65,21,50.25,68,"6"
"9925-XHHURD-XVV",4,2,3,3,27.65,19,23.55,33,"3"
"8344-XAYROR-07W",3,2,2,2,22.2,18,17.7,12,"3"
"8711-JOPRPU-AU6",0,0,2,0,0,19,23.25,40,"1"
"0524-DGNLNI-VQM",0,0,0,1,0,29,17.25,13,"1"
"9581-DYJTQD-B85",1,1,2,0,0,20,23.7,7,"4"
"6086-QLXKZB-P8C",0,1,2,1,0,17,13.5,15,"1"
"0195-FXTDDT-7OJ",3,3,4,2,0,11,21.6,28,"3"
"2625-GKYBHV-6VK",4,3,3,0,47.7,25,107.7,71,"6"
"7751-YUBERY-3UE",2,1,2,1,0,22,7.35,9,"4"
"9455-WQIVOC-2F7",3,1,3,0,0,18,43.2,44,"4"
"5901-KJGWAL-MWZ",4,4,2,4,76.15,19,81.75,63,"6"
"4523-IIDSYM-ANC",2,0,2,0,0,21,49.65,70,"2"
"6060-LKJICZ-JEM",1,2,0,0,0,19,19.35,10,"1"
"1196-GAUURS-3CL",2,1,3,0,0,19,27.45,31,"4"
"3657-ZNSIXZ-A02",2,2,1,1,0,20,54.3,58,"2"
"2551-GFSNZU-HAE",0,0,1,0,0,21,32.85,25,"1"
"5173-GGPXIF-Q5D",1,1,1,1,0,14,34.95,22,"1"
"6495-JTWSUN-4IL",2,3,0,2,0,20,49.95,70,"2"
"5622-IVRSCE-OF8",4,4,3,1,25,26,23.1,38,"3"
"2902-MXSULL-QQY",0,1,0,1,0,20,28.95,11,"1"
"4628-JAFKRH-KX3",1,1,1,2,0,22,15.9,19,"1"
"4965-JBQTXL-X2C",1,0,3,0,0,20,13.95,7,"4"
"8485-MQGPZC-SMF",2,3,4,2,30.25,27,14.1,20,"3"
"4701-RYFQNE-JMD",3,1,2,0,0,16,52.8,57,"2"
"4694-EIJDQG-FT4",1,0,2,0,0,18,39.6,34,"4"
"3477-CTHOBG-VL2",0,2,1,2,0,26,15,2,"1"
"3820-FTKKWP-LH9",0,0,0,0,0,18,10.2,9,"1"
"2622-QMMTOD-I14",1,1,3,0,0,19,22.5,17,"4"
"2173-PGDSCF-871",1,2,1,3,0,15,38.55,61,"2"
"9320-MBBQEY-3EF",3,1,1,0,0,27,19.5,43,"2"
"0110-DOBQFH-3F6",2,1,3,1,0,19,8.4,7,"4"
"4656-GRFFDC-Z0Y",2,2,3,0,0,19,23.25,45,"4"
"0726-WUWWSP-PE1",3,1,2,0,0,29,179.7,71,"5"
"9460-AYJSSQ-N4Z",4,3,1,4,49.4,20,76.35,68,"6"
"8304-OFKZNL-X7O",1,3,2,4,0,24,18.6,49,"3"
"0275-XIRSOP-4TX",1,1,1,0,0,16,22.65,29,"1"
"8885-BDFXOQ-IDU",1,1,0,1,0,17,30,65,"2"
"5641-QCKGRL-8EA",3,2,3,0,0,24,138.45,71,"5"
"3902-TZAHXC-1L6",0,0,1,0,0,13,15,10,"1"
"0226-VHPBUL-OSQ",3,3,1,4,46.65,29,159.15,71,"5"
"6326-NLSAHF-9WY",4,3,3,2,58.5,22,31.35,62,"6"
"6778-XWOGNL-3IH",4,5,4,4,56.45,21,61.8,71,"6"
"5213-FLCFRD-ESG",2,1,3,1,0,30,13.35,16,"4"
"2003-SAIVMS-I93",1,3,0,2,0,22,10.5,7,"1"
"9321-XXHBOE-6V7",2,1,1,0,0,20,72.6,52,"2"
"8461-NKNYYN-7KK",2,3,3,2,0,23,22.5,17,"3"
"5015-IYTEBF-TB1",2,2,2,2,0,16,15.15,31,"4"
"3253-CXDDUO-5DR",1,3,0,1,0,19,18.45,65,"2"
"2294-GVXBWL-C1X",2,1,2,0,0,29,16.2,8,"4"
"8671-AKJOZO-KLR",4,5,4,4,82.6,19,51.9,39,"6"
"0095-KRZMOC-CAZ",4,2,4,4,57.1,20,31.65,54,"6"
"4024-AVSJAF-CW5",1,2,2,3,0,19,25.5,9,"4"
"8998-XVAOZU-5HS",4,3,2,4,40.7,11,34.65,47,"6"
"4607-BBLWAC-7UE",1,1,0,0,0,25,9,3,"1"
"7002-PINHGY-1E8",4,3,3,4,62.85,18,26.4,49,"6"
"0811-CULVSA-AJ5",1,0,2,0,0,19,13.65,13,"4"
"6681-ANQGYY-RWO",3,0,1,0,0,14,13.8,17,"4"
"7517-WZGPUQ-AFB",0,0,0,1,0,15,24.45,24,"1"
"4565-UFYIEZ-8GO",0,1,0,1,0,30,41.25,40,"1"
"4692-JIREVP-Z94",1,1,3,1,0,18,9.15,3,"4"
"2309-DZFZEO-829",1,2,1,1,0,25,14.4,10,"1"
"7820-COTUJZ-Z9E",3,2,3,4,28.05,20,13.65,20,"3"
"3684-LILJDH-WMW",0,0,0,0,0,17,13.5,14,"1"
"6685-BIRGEH-EDC",3,2,2,2,0,23,22.65,40,"3"
"2646-PARGYE-3C0",3,2,2,1,0,29,47.1,45,"2"
"8881-PUMSSQ-I6M",4,5,4,4,44.15,15,46.5,47,"6"
"0014-DOIOFX-LXB",1,1,3,0,0,19,70.2,59,"2"
"9027-TKELQJ-G8T",3,4,3,4,0,22,70.95,64,"3"
"7929-CNACHO-4TI",2,3,0,2,0,21,15.75,45,"2"
"5624-MVOTMD-3ZK",1,0,2,0,0,14,11.25,2,"4"
"2729-KBQJSU-J3G",1,2,2,3,0,26,6.45,4,"4"
"6832-RCRBEP-LNU",4,3,2,2,60.7,28,79.35,71,"6"
"8320-RHDUKH-ZP6",4,4,4,4,39.8,18,10.95,13,"3"
"0216-UIFHNQ-BJY",2,1,3,1,0,20,13.8,7,"4"
"7009-RVWJOA-T00",1,1,2,0,0,33,42.15,63,"2"
"4767-FSLFFH-VN4",2,2,2,3,20.7,21,10.95,6,"3"
"8487-TEPZCO-AVW",2,0,1,0,0,15,13.65,25,"1"
"1463-QKIGZO-L8V",0,0,3,0,0,18,16.65,9,"4"
"0529-XXEMED-6KA",4,3,4,4,48.3,32,58.05,53,"6"
"5854-VYBQTS-I6R",0,1,0,1,0,18,7.65,3,"1"
"8226-HNWGCG-CLH",2,1,0,0,0,31,114.45,72,"5"
"0155-UEFNCR-63E",2,1,1,1,0,25,137.85,72,"5"
"0907-TDBVNN-ZAT",1,2,3,0,0,21,19.2,28,"4"
"9069-XTCDOO-RZV",3,3,2,4,93.8,18,114,68,"6"
"9030-QBAJPQ-HZS",2,1,0,0,0,20,35.85,52,"2"
"6638-EFQZPZ-LEF",2,3,1,2,0,20,112.05,72,"2"
"4115-BROICQ-NPR",0,1,0,0,0,19,10.35,7,"1"
"1086-BRCOIY-6YI",3,2,0,4,46.4,13,103.05,68,"6"
"2331-DUFLLA-PEI",4,4,4,4,73.95,22,83.55,69,"6"
"3773-KVEXBK-FO7",2,2,0,3,0,21,35.7,47,"2"
"6694-YEXWSZ-BAM",2,3,1,1,0,22,9,26,"4"
"4542-HCVKJI-DSZ",2,3,4,4,36.75,17,15.3,6,"3"
"7467-XDQZVE-59X",0,0,2,0,0,16,10.95,18,"1"
"5602-YCSALJ-QJZ",3,1,3,0,0,18,60.75,20,"4"
"1180-HTEUWU-TUM",2,1,0,0,0,18,59.85,61,"2"
"0078-GEDTVZ-ZZ6",2,2,3,2,0,25,27.45,9,"4"
"9246-ETXIBX-CV7",2,2,1,4,37.2,8,32.1,62,"3"
"2340-KFPYAE-47B",1,2,0,2,0,29,13.95,8,"1"
"0585-QPITZR-2EL",4,3,1,3,25.95,19,23.1,44,"3"
"2774-OKFIRM-K8F",1,3,1,2,0,27,27.15,43,"2"
"8915-VIIEDV-0KB",0,0,0,1,0,17,5.55,2,"1"
"4811-FJBCKC-44V",0,2,3,1,0,17,10.2,16,"4"
"9786-HNOEUR-LOL",0,0,1,0,0,21,10.5,30,"1"
"1615-UWOQCF-02I",0,2,0,1,0,17,38.55,31,"1"
"7221-OCCOZV-GNM",2,1,0,0,0,11,100.8,70,"2"
"5144-LXEIEA-BS1",4,4,2,4,30.35,16,4.95,6,"3"
"3168-XCWOBR-AAY",4,5,3,3,73.95,16,131.1,72,"6"
"4540-LYNWIF-D4Q",2,1,3,0,0,24,16.8,12,"4"
"3669-OLWGCO-UCB",3,2,2,2,23.55,14,15.6,10,"3"
"3390-EDOEGF-92Z",3,3,3,4,70.2,31,22.5,36,"6"
"0794-CXDAKY-EXK",2,2,3,3,0,20,21,42,"3"
"2868-EXFXBT-1O7",1,1,2,2,0,21,20.55,5,"4"
"0712-NEFFGC-V5H",2,3,0,3,0,23,76.65,71,"2"
"8454-PPQHVD-6TF",3,4,4,4,46.95,24,13.35,6,"3"
"4598-IIQRSL-BW6",3,3,1,2,28.7,14,66.45,60,"2"
"6628-YRFILT-9TG",1,1,1,0,0,13,63,64,"2"
"5351-CLYUWC-N1M",1,1,2,1,0,14,34.2,35,"4"
"1022-EYKYXK-V91",1,3,0,2,0,23,34.05,53,"2"
"3198-GUVUXE-PTD",4,4,4,2,52.65,16,48.75,70,"6"
"7834-WAHXLL-K53",4,3,2,4,51.2,19,21.3,48,"6"
"4946-CFCJVA-ZA8",2,1,3,3,18.95,22,12.9,6,"3"
"2130-KSZGWS-HXZ",1,2,3,0,0,21,22.05,25,"4"
"1475-AZQBFN-ROY",3,3,4,0,0,18,285.9,72,"5"
"1640-XRQRDK-L4U",1,2,1,1,0,27,20.1,44,"1"
"1504-YOFFPM-NA3",1,3,0,2,0,21,61.65,59,"2"
"9902-FFHARK-5F9",1,0,1,0,0,13,44.4,34,"1"
"2313-EAWKKA-ZK2",0,2,0,1,0,19,22.05,51,"1"
"5074-ETOUDI-JWP",2,1,2,0,0,24,9.9,5,"4"
"9567-VLTAUK-6AK",3,1,3,2,0,26,41.4,51,"2"
"2596-OOIKZX-J6D",2,0,2,0,0,13,19.05,10,"4"
"3068-HAODCG-N6S",1,4,2,4,0,17,22.05,44,"3"
"8681-HUTWSX-QII",3,1,2,0,0,11,142.65,72,"5"
"4916-PVMNIC-ADH",1,1,0,0,0,23,40.35,59,"2"
"9721-QZEIAO-LAJ",1,2,0,2,0,34,28.05,31,"1"
"7031-EHIFFQ-YE0",1,0,1,0,0,16,37.35,21,"1"
"4987-QHPGRQ-73G",3,4,3,4,37.05,20,44.55,47,"6"
"1347-ISWUYP-N5R",2,2,4,4,0,24,62.55,50,"3"
"9557-IITNLK-1NR",2,2,3,0,23.5,17,21,5,"4"
"6008-NXRCHQ-9JK",1,1,2,2,0,24,125.55,65,"5"
"3292-RFWSBY-H6M",3,1,1,0,0,15,58.8,67,"2"
"1812-VKFXGI-XWL",1,1,3,0,0,21,83.7,64,"2"
"1118-EXWGFB-XTO",2,2,2,0,0,13,55.95,30,"4"
"3486-CQDJIM-ROR",2,1,1,0,0,15,28.05,58,"2"
"5066-SABOKJ-7PQ",1,3,0,3,0,26,25.05,60,"2"
"1125-KGTXJG-IFM",2,3,1,2,0,17,81.6,72,"2"
"6586-WQYXJE-7E1",3,3,3,3,27.85,11,43.5,27,"3"
"8786-NITSCF-MFC",4,4,4,4,35.85,19,15.3,6,"3"
"8440-YRNTCE-8D1",0,1,1,0,0,32,8.85,5,"1"
"3775-KNAVJV-X9Y",1,0,2,1,0,0,10.2,6,"4"
"1432-DOEIXA-PSE",2,4,3,4,0,31,24.45,49,"3"
"7021-YMULAX-N03",2,2,0,1,0,28,47.25,69,"2"
"3942-OUUULP-XXE",3,1,3,1,0,17,40.95,53,"2"
"1641-ULXCSK-CE2",1,0,2,1,0,17,9,2,"4"
"5771-VOGVYT-1WW",2,3,0,3,0,19,41.85,67,"2"
"7814-CHEXRD-J9D",2,1,0,0,0,20,95.7,68,"2"
"8051-FTKJQV-NM8",3,1,3,0,0,17,61.5,68,"2"
"1078-HIOXPG-1WS",2,1,2,0,0,24,18.15,15,"4"
"3630-KZJKVU-3J9",3,2,2,0,0,22,79.2,72,"2"
"5272-KKAGMV-6IX",2,1,3,0,0,11,42.15,47,"4"
"3736-RXJUQP-APP",3,2,1,1,0,10,16.65,53,"2"
"7941-KOWOLC-7SZ",3,1,1,2,0,28,18.15,57,"2"
"9919-ORWGSQ-8Q6",2,2,3,4,0,22,60,58,"3"
"6600-BPDMLW-1FO",0,0,0,1,0,22,9.3,10,"1"
"0789-GDBZRI-CJK",2,1,1,1,0,23,28.35,40,"2"
"1517-HJZLKK-037",2,3,2,3,0,23,29.25,46,"3"
"0190-RBMWAK-BEZ",0,2,2,0,0,30,19.35,30,"4"
"6682-DJOWUB-QAO",0,1,0,1,0,21,23.85,35,"1"
"8046-XNHBTO-HVJ",4,2,3,2,44.75,23,47.85,53,"6"
"3453-LCVWGA-OJM",4,4,3,4,28.55,13,34.5,19,"3"
"2814-PSLRXB-EN1",4,3,3,1,25.45,24,46.5,45,"3"
"5468-WESAXW-0QR",2,2,2,1,0,15,10.5,10,"4"
"6254-ORDXSZ-8K4",2,2,3,4,27.2,12,30.15,29,"3"
"0984-YAUVVA-UVC",0,0,2,0,0,16,13.05,16,"1"
"0806-LOUUEI-0C6",3,3,2,4,40.5,18,45.75,55,"6"
"3123-VKWJLL-2TU",3,3,2,4,32.75,15,14.85,33,"3"
"9295-PQTLNQ-F0C",3,3,2,3,0,21,35.7,17,"3"
"0722-BDGLEG-FMX",4,1,3,1,29.5,19,11.85,18,"3"
"2245-NOLUMH-OAV",1,2,3,1,0,24,19.65,13,"4"
"1850-HOJOTE-YFU",0,0,1,0,0,13,6.75,13,"1"
"3648-TXOABB-ZA7",0,3,0,2,0,24,25.5,35,"1"
"5875-ORJAJU-ZSC",2,1,3,0,0,10,18.6,16,"4"
"3738-ULGWLB-38V",2,2,2,3,0,14,16.2,30,"3"
"3754-GLRBWO-YG5",2,2,1,2,0,19,23.1,49,"2"
"1526-KASRKM-6H1",1,0,0,0,0,19,26.7,34,"1"
"2348-RNDJLS-926",1,0,3,0,0,24,19.05,37,"4"
"0723-KWYDBK-UBB",2,0,1,0,0,25,40.05,45,"2"
"1610-MRXMMY-AXH",1,3,3,2,0,22,10.35,2,"4"
"5345-HZTBJZ-TF5",2,0,2,0,0,27,30.9,22,"4"
"0961-BDRLOZ-I4R",2,4,2,3,0,20,24.9,26,"3"
"2787-CGKARQ-KBN",0,1,0,0,0,18,20.7,8,"1"
"4291-JIAHKN-OGM",0,0,1,1,0,11,21.9,40,"1"
"9086-UBHHMA-7A9",0,0,0,0,0,19,15.15,9,"1"
"9524-GQVEQL-IUA",2,2,1,1,0,19,16.5,40,"2"
"4302-ARCAIZ-3KD",0,0,1,0,0,20,38.85,27,"1"
"7952-KDRTJS-54B",3,2,3,0,0,23,59.55,68,"2"
"3403-UEPTEF-CXT",1,3,2,4,0,15,15,25,"3"
"2772-XIIOXU-DVU",0,0,0,1,0,16,23.25,25,"1"
"8464-XDFEKQ-0KD",2,3,1,1,0,16,43.8,69,"2"
"0736-ZYJFDS-Y0I",1,2,2,4,0,20,8.55,11,"3"
"9997-QIXKNU-54A",2,1,3,1,0,21,22.35,13,"4"
"7959-NKQIFR-RRO",0,0,1,0,0,29,28.65,50,"1"
"8330-HXKTOD-G48",1,2,2,2,0,27,10.5,17,"4"
"8342-BCCKIG-4AN",3,4,2,3,0,17,59.55,60,"2"
"1044-QTPABQ-WVW",3,3,2,2,26.15,25,36.45,44,"3"
"0785-LPNOQC-0C0",0,2,0,0,0,18,12,17,"1"
"3755-LUSAQY-E4O",3,5,4,4,33.45,23,28.5,31,"6"
"8999-AZOBII-VIX",4,5,4,4,48.35,14,27.3,47,"6"
"3021-AJAZKZ-4GF",1,1,1,2,0,9,37.2,55,"2"
"9084-HUOIWY-HYL",1,0,1,0,0,20,51.9,41,"1"
"2838-ODWGTI-SB5",0,2,0,0,0,20,37.8,18,"1"
"9087-SPYAKC-3QO",4,2,3,4,33.45,21,29.4,55,"6"
"6429-GMGFFW-Y6O",2,2,0,3,0,29,33,66,"2"
"4406-CWASGT-8EZ",3,1,2,0,0,16,21.3,14,"4"
"4758-RMVWIA-XO1",1,2,0,3,0,18,29.7,27,"1"
"9646-NHVEEJ-VZ9",3,0,3,1,0,21,45.45,58,"2"
"7607-GRPLIE-C1J",1,2,0,1,0,16,7.65,4,"1"
"0238-VGATLL-U7B",2,1,1,0,0,16,102.45,72,"2"
"9257-UGOWQJ-0GM",3,3,3,4,39.6,23,30.75,58,"6"
"7323-INVHNA-K5B",1,0,0,0,0,16,33.45,33,"1"
"8889-ZZTCKO-M2X",2,1,2,3,0,16,35.25,32,"4"
"3337-XMBNGV-1YI",1,3,1,2,0,19,32.7,35,"2"
"2385-DKTGGA-2OT",3,2,3,4,0,23,20.25,38,"3"
"4483-CIQXVJ-R7J",1,1,1,0,0,11,25.65,42,"1"
"3570-HZUGOB-C33",3,3,1,4,34.3,23,28.35,31,"3"
"9671-ALAHDR-WW2",3,3,2,2,0,20,131.4,68,"5"
"1202-YUYPSH-XCC",3,3,1,1,0,15,51,61,"2"
"6962-FWDUBX-87W",3,2,2,0,0,19,52.05,58,"2"
"6308-REILUL-K6N",4,4,4,4,104.25,18,27.45,46,"6"
"8001-YBLPIW-AI5",4,4,3,4,53,22,49.95,48,"6"
"6891-KEMHFO-JU6",1,2,1,0,0,16,7.8,5,"1"
"3692-CLHXLX-H7W",2,0,2,0,0,24,130.2,70,"5"
"4376-ZFMTBS-OKE",3,4,3,4,50.15,19,32.25,28,"6"
"1051-TKEIEE-H8M",4,2,3,2,48.7,14,32.25,52,"6"
"4563-NZSKTT-MBD",4,5,4,4,46.85,19,56.55,67,"6"
"4605-TNMJOE-FCU",4,1,3,2,48,19,56.25,66,"6"
"5175-SCMVHN-Y4W",3,4,1,2,29.5,23,76.2,60,"6"
"9173-ALBLAB-JN5",0,0,1,0,0,24,11.85,14,"1"
"1498-AHEYHZ-G4E",1,3,0,1,0,20,24.9,27,"1"
"3655-ZHJTWA-JVN",1,2,0,3,0,20,29.85,29,"1"
"4229-HJKJHF-FQC",2,3,1,2,0,20,34.05,68,"2"
"8327-GSWQDE-26L",1,1,3,1,0,25,6.9,11,"4"
"5862-CMJCTU-0PD",2,1,1,0,0,15,37.8,60,"2"
"0873-MIADPJ-6VP",4,4,4,4,48.85,28,81.15,71,"6"
"8716-VIGELV-5X7",2,3,3,2,0,17,56.4,64,"2"
"7757-MHGZVN-WAK",3,3,2,2,0,29,26.85,49,"2"
"6854-MXUYYG-73P",2,3,2,0,0,23,105.45,48,"2"
"3834-IBVOWB-JXZ",2,2,1,0,0,17,39,68,"2"
"1839-JFVGFD-URP",3,4,3,3,0,17,17.4,35,"3"
"7940-UVUDPX-QP3",2,1,2,0,0,20,11.25,8,"4"
"3091-BMFVLO-58H",2,1,1,0,0,22,76.95,64,"2"
"5622-MJXUZI-PZ7",4,3,3,4,38.9,17,25.5,36,"6"
"1860-OQTJHA-G67",2,3,0,2,0,14,64.5,71,"2"
"4007-HKDFMC-S6B",0,0,0,0,0,14,30,24,"1"
"0014-SHVSIE-LP9",4,4,4,4,59,7,22.2,28,"6"
"1110-ARKUEK-2N1",2,2,2,0,0,21,13.65,46,"4"
"7061-NNEUTF-LVY",2,1,3,1,0,12,42.9,8,"4"
"8347-DIRIVI-L25",1,2,0,2,0,10,16.35,29,"1"
"2177-DBXQEF-6ZN",2,2,1,2,0,25,169.35,72,"5"
"4466-QZDRDY-3Q5",1,1,3,1,0,22,12.45,5,"4"
"4163-ELNRLS-L26",0,0,0,0,0,11,12.6,16,"1"
"9121-JUBJOI-RVF",3,3,3,1,30.85,25,27.75,25,"3"
"7167-GGLBZF-G13",1,2,0,2,0,28,34.05,27,"1"
"8554-MORPOB-UFV",2,2,2,1,0,25,25.2,38,"4"
"4419-QJJUZT-N91",1,1,0,0,0,13,59.4,69,"2"
"9522-BFLYJM-P8U",3,2,3,0,0,21,31.5,58,"2"
"0597-RNYRKL-5WV",3,1,2,0,0,18,86.85,71,"2"
"0342-MRGOAJ-6X0",2,2,4,1,0,18,20.4,29,"4"
"9518-MWCQQO-Q97",1,1,0,0,0,21,120.15,72,"5"
"8175-UIPWJF-KD4",4,4,4,4,98.55,18,49.95,72,"6"
"1766-NYRWTM-ZE6",2,1,0,0,0,16,60,66,"2"
"4902-PMEVQC-TJG",3,2,4,1,0,14,68.55,61,"2"
"9667-MUTWBN-CTA",2,2,2,0,0,22,27.6,9,"4"
"2852-YUIJSE-85D",1,3,1,2,0,15,38.1,37,"2"
"0539-XCIYLO-LK2",2,0,0,0,0,27,27.6,27,"1"
"8731-TFXZCT-ERX",2,2,3,1,17.5,15,12.45,3,"4"
"0304-YFMNUF-R3Q",2,2,3,4,0,16,24.45,21,"3"
"2374-TMXFAH-LDY",2,0,3,0,0,22,26.4,10,"4"
"2126-NKWFLM-XQV",1,1,0,0,0,18,86.85,61,"2"
"2638-CHUZHQ-P08",3,3,3,3,19.7,29,50.55,45,"3"
"2022-QSGNVJ-R6O",1,0,2,0,0,0,7.05,13,"4"
"1414-AAECEB-G5D",1,2,0,2,0,19,17.4,27,"1"
"6440-RTNNBD-S7T",1,2,2,3,0,19,15.9,11,"4"
